"","County","Date","Positive","Negative","Recovered","Total_Deaths","Number_Tested","Current_Infections","Population","New_Cases_Today","Recovered_Since_Yesterday","New_Deaths_Today","New_Tests_Dashboard","Cases_Population","Tested_Population","New_Cases_Today_10k_Pop","Active_Cases_10k_Pop","Pct_Positive_Cumulative","Pct_Positive_New_to_Dashboard","Closed","Pct_Deaths_vs_Recoveries","Pct_Recoveries_vs_Deaths"
"1838","Sevier",2020-08-25,1134,5416,1072,12,6550,50,17193,13,16,0,37,6.59570755540045,31.5011923457221,7.5612167742686,29.0816029779561,17.3129770992366,35.1351351351351,1084,1.1070110701107,98.8929889298893
"1839","Sharp",2020-08-25,137,2645,116,5,2782,16,17043,1,0,0,18,0.803849087601948,16.323417238749,0.586751158833539,9.38801854133662,4.92451473759885,5.55555555555556,121,4.13223140495868,95.8677685950413
"1840","St. Francis",2020-08-25,1280,8577,1234,3,9857,43,26294,0,3,0,9,4.86803072944398,37.487639765726,0,16.3535407317259,12.9856954448615,0,1237,0.242522231204527,99.7574777687955
"1841","Stone",2020-08-25,159,2167,95,1,2326,63,12446,4,10,0,38,1.27751888156838,18.6887353366543,3.21388397878837,50.6186726659168,6.83576956147893,10.5263157894737,96,1.04166666666667,98.9583333333333
"1842","Union",2020-08-25,650,6578,559,21,7228,70,39732,16,3,0,41,1.63596093828652,18.1918856337461,4.02698077116682,17.6180408738548,8.99280575539568,39.0243902439024,580,3.62068965517241,96.3793103448276
"1843","Van Buren",2020-08-25,99,2692,62,2,2791,35,16684,15,2,0,24,0.593382881802925,16.7286022536562,8.99064972428674,20.9781826900024,3.54711572912934,62.5,64,3.125,96.875
"1844","Washington",2020-08-25,6631,49752,6397,55,56383,179,228529,16,27,1,306,2.90160110970599,24.6721422664082,0.700129961624126,7.83270394566991,11.7606370714577,5.22875816993464,6452,0.852448853068816,99.1475511469312
"1845","White",2020-08-25,472,9406,366,9,9878,97,78804,10,12,1,51,0.598954367798589,12.534896705751,1.26897111821735,12.3090198467083,4.77829520145778,19.6078431372549,375,2.4,97.6
"1846","Woodruff",2020-08-25,27,1264,22,0,1291,5,6660,0,0,0,4,0.405405405405405,19.3843843843844,0,7.50750750750751,2.09140201394268,0,22,0,100
"1847","Yell",2020-08-25,1113,7235,1066,21,8348,26,21757,2,7,0,16,5.11559498092568,38.3692604678954,0.91924438111872,11.9501769545434,13.3325347388596,12.5,1087,1.93192272309108,98.0680772769089
"1848","Arkansas",2020-08-24,265,3829,237,2,4094,26,18124,0,1,0,15,1.46214963584198,22.5888324873096,0,14.3456190686383,6.47288715192965,0,239,0.836820083682008,99.163179916318
"1849","Arkansas (All counties)",2020-08-24,56894,616810,50689,696,673704,5509,3017804,320,438,9,2878,1.88527816915877,22.3243126458842,1.060373702202,18.2549960169713,8.44495505444528,11.1188325225851,51385,1.35448087963413,98.6455191203659
"1850","Ashley",2020-08-24,380,3862,346,7,4242,27,20537,1,0,0,31,1.85031893655354,20.6554024443687,0.486926035935141,13.1470029702488,8.95803866100896,3.2258064516129,353,1.98300283286119,98.0169971671388
"1851","Baxter",2020-08-24,116,2181,81,0,2297,35,41219,0,1,0,11,0.281423615323031,5.57267279652587,0,8.49122977267765,5.05006530256857,0,81,0,100
"1852","Benton",2020-08-24,5097,52304,4857,45,57401,195,258980,5,16,0,496,1.96810564522357,22.1642597884006,0.193065101552243,7.52953896053749,8.87963624327102,1.00806451612903,4902,0.917992656058752,99.0820073439412
"1853","Boone",2020-08-24,270,5748,224,1,6018,45,37288,4,0,0,79,0.724093542158335,16.1392405063291,1.0727311735679,12.0682257026389,4.48654037886341,5.06329113924051,225,0.444444444444444,99.5555555555556
"1854","Bradley",2020-08-24,267,2825,210,5,3092,52,10948,7,6,1,47,2.43880160759956,28.2426013883814,6.39386189258312,47.4972597734746,8.63518758085382,14.8936170212766,215,2.32558139534884,97.6744186046512
"1855","Calhoun",2020-08-24,23,1203,17,0,1226,6,5202,0,1,0,10,0.442137639369473,23.5678585159554,0,11.5340253748558,1.87601957585644,0,17,0,100
"1856","Carroll",2020-08-24,436,5169,379,7,5605,50,27887,4,15,0,50,1.56345250475132,20.098970846631,1.43436009610213,17.9295012012766,7.77876895628903,8,386,1.81347150259067,98.1865284974093
"1857","Chicot",2020-08-24,939,3972,733,10,4911,196,10826,1,3,0,36,8.67356364308147,45.3630149639756,0.923702198411232,181.045630888602,19.1203420891875,2.77777777777778,743,1.34589502018843,98.6541049798116
"1858","Clark",2020-08-24,210,4326,183,3,4536,24,22385,2,1,0,29,0.938128210855484,20.2635693544784,0.893455438909984,10.7214652669198,4.62962962962963,6.89655172413793,186,1.61290322580645,98.3870967741936
"1859","Clay",2020-08-24,164,2835,136,5,2999,23,15061,0,0,0,31,1.08890511918199,19.9123564172366,0,15.2712303299914,5.46848949649883,0,141,3.54609929078014,96.4539007092199
"1860","Cleburne",2020-08-24,245,4036,216,6,4281,23,25230,1,3,0,13,0.97106619104241,16.9678953626635,0.396353547364249,9.11613158937772,5.72296192478393,7.69230769230769,222,2.7027027027027,97.2972972972973
"1861","Cleveland",2020-08-24,130,1753,107,2,1883,21,8226,1,3,0,15,1.58035497203987,22.8908339411622,1.2156576707999,25.528811086798,6.90387679235263,6.66666666666667,109,1.8348623853211,98.1651376146789
"1862","Columbia",2020-08-24,281,3401,230,12,3682,39,23892,7,2,0,35,1.17612589988281,15.4110162397455,2.92985099614934,16.3234555499749,7.63172189027702,20,242,4.95867768595041,95.0413223140496
"1863","Conway",2020-08-24,189,4469,167,3,4658,19,20906,0,3,0,38,0.904046685162154,22.2806849708218,0,9.08830000956663,4.0575354229283,0,170,1.76470588235294,98.2352941176471
"1864","Craighead",2020-08-24,1696,21879,1448,14,23575,234,105701,14,17,0,255,1.60452597421027,22.3034786804288,1.3244907805981,22.137917332854,7.19406150583245,5.49019607843137,1462,0.957592339261286,99.0424076607387
"1865","Crawford",2020-08-24,839,12699,688,6,13538,145,62472,4,12,0,178,1.34300166474581,21.6705083877577,0.640286848508132,23.2103982584198,6.1973703648988,2.24719101123596,694,0.864553314121038,99.135446685879
"1866","Crittenden",2020-08-24,1582,11152,1450,28,12734,104,49013,9,14,0,44,3.22771509599494,25.9808622202273,1.83624752616653,21.2188603023688,12.423433328098,20.4545454545455,1478,1.89445196211096,98.105548037889
"1867","Cross",2020-08-24,241,2934,212,4,3175,25,16998,1,2,0,65,1.41781386045417,18.6786680785975,0.588304506412519,14.707612660313,7.59055118110236,1.53846153846154,216,1.85185185185185,98.1481481481482
"1868","Dallas",2020-08-24,90,1285,64,2,1375,24,7432,0,1,0,6,1.21097954790097,18.5010764262648,0,32.2927879440258,6.54545454545455,0,66,3.03030303030303,96.969696969697
"1869","Desha",2020-08-24,223,2825,199,4,3048,20,11887,0,4,0,24,1.87599899049382,25.6414570539245,0,16.8251030537562,7.31627296587927,0,203,1.97044334975369,98.0295566502463
"1870","Drew",2020-08-24,296,4292,238,4,4588,54,18502,0,7,0,50,1.59982704572479,24.7973192087342,0,29.1860339422765,6.45161290322581,0,242,1.65289256198347,98.3471074380165
"1871","Faulkner",2020-08-24,1535,25235,1384,7,26770,144,122416,35,7,0,232,1.2539210560711,21.8680564632074,2.85910338517841,11.7631682133055,5.7340306313037,15.0862068965517,1391,0.503235082674335,99.4967649173257
"1872","Franklin",2020-08-24,153,3827,137,2,3980,14,17780,1,1,0,49,0.860517435320585,22.384701912261,0.562429696287964,7.8740157480315,3.84422110552764,2.04081632653061,139,1.43884892086331,98.5611510791367
"1873","Fulton",2020-08-24,60,782,43,0,842,17,12139,1,0,0,12,0.494274651948266,6.93632094900733,0.823791086580443,14.0044484718675,7.12589073634204,8.33333333333333,43,0,100
"1874","Garland",2020-08-24,1308,20146,1119,25,21454,164,98298,12,14,0,169,1.33064762253556,21.8254694907323,1.22077763535372,16.6839610165008,6.0967651719959,7.10059171597633,1144,2.18531468531469,97.8146853146853
"1875","Grant",2020-08-24,169,3297,150,0,3466,19,18086,1,7,0,27,0.934424416675882,19.1639942496959,0.552913856021232,10.5053632644034,4.87593768032314,3.7037037037037,150,0,100
"1876","Greene",2020-08-24,584,8958,519,3,9542,62,44623,0,3,0,86,1.30874212849876,21.3835914214643,0,13.8941801313224,6.12031020750367,0,522,0.574712643678161,99.4252873563218
"1877","Hempstead",2020-08-24,307,3310,267,3,3617,37,22018,1,9,0,22,1.39431374330094,16.4274684349169,0.454173857752748,16.8044327368517,8.48769698645286,4.54545454545455,270,1.11111111111111,98.8888888888889
"1878","Hot Spring",2020-08-24,1681,8005,1593,17,9686,71,33520,3,6,0,38,5.01491646778043,28.8961813842482,0.894988066825776,21.18138424821,17.3549452818501,7.89473684210526,1610,1.05590062111801,98.944099378882
"1879","Howard",2020-08-24,393,3033,355,5,3426,33,13389,2,10,0,11,2.93524535066099,25.5881693927851,1.49376353723206,24.6470983643289,11.4711033274956,18.1818181818182,360,1.38888888888889,98.6111111111111
"1880","Independence",2020-08-24,692,7032,592,3,7724,97,37264,8,8,0,124,1.85702018033491,20.7277801631602,2.1468441391155,26.0304851867754,8.95908855515277,6.45161290322581,595,0.504201680672269,99.4957983193277
"1881","Izard",2020-08-24,81,2571,59,0,2652,22,13559,0,1,0,12,0.597389187993215,19.5589645254075,0,16.2253853529021,3.05429864253394,0,59,0,100
"1882","Jackson",2020-08-24,176,4164,121,1,4340,54,17225,0,0,0,8,1.02177068214804,25.1959361393324,0,31.3497822931785,4.05529953917051,0,122,0.819672131147541,99.1803278688525
"1883","Jefferson",2020-08-24,1904,19546,1595,44,21450,265,70424,5,11,1,207,2.7036237646257,30.4583664659775,0.709985232307168,37.6292173122799,8.87645687645688,2.41545893719807,1639,2.68456375838926,97.3154362416107
"1884","Johnson",2020-08-24,739,5338,692,3,6077,44,26291,4,5,0,94,2.81084781864516,23.1143737400631,1.52143319006504,16.7357650907155,12.1606055619549,4.25531914893617,695,0.431654676258993,99.568345323741
"1885","Lafayette",2020-08-24,65,768,58,2,833,5,6915,0,0,0,2,0.93998553868402,12.0462762111352,0,7.23065798987708,7.8031212484994,0,60,3.33333333333333,96.6666666666667
"1886","Lawrence",2020-08-24,245,2394,216,10,2639,19,16669,5,2,0,19,1.46979422880797,15.831783550303,2.99958005879177,11.3984042234087,9.28381962864722,26.3157894736842,226,4.42477876106195,95.5752212389381
"1887","Lee",2020-08-24,993,3191,961,10,4184,22,9398,1,-1,2,38,10.5660778889125,44.5201106618429,1.06405618216642,23.4092360076612,23.7332695984704,2.63157894736842,971,1.02986611740474,98.9701338825953
"1888","Lincoln",2020-08-24,1375,4915,1220,13,6290,142,13695,0,0,0,25,10.0401606425703,45.929171230376,0,103.687477181453,21.8600953895072,0,1233,1.05433901054339,98.9456609894566
"1889","Little River",2020-08-24,258,1395,206,13,1653,39,12417,2,2,0,8,2.07779656921962,13.3123942981396,1.61069501489893,31.4085527905291,15.6079854809437,25,219,5.93607305936073,94.0639269406393
"1890","Logan",2020-08-24,351,5034,289,1,5385,61,21757,4,1,0,53,1.61327388886335,24.7506549616215,1.83848876223744,28.036953624121,6.51810584958217,7.54716981132075,290,0.344827586206897,99.6551724137931
"1891","Lonoke",2020-08-24,652,11680,553,2,12332,97,72206,1,4,0,106,0.902972052184029,17.0789131097139,0.138492646040495,13.433786665928,5.28705806033085,0.943396226415094,555,0.36036036036036,99.6396396396396
"1892","Madison",2020-08-24,286,2999,278,2,3285,6,16078,0,0,0,16,1.77882821246424,18.6528175146162,0,3.73180743873616,8.70624048706241,0,280,0.714285714285714,99.2857142857143
"1893","Marion",2020-08-24,41,1544,32,0,1585,9,16438,0,1,0,14,0.249422070811534,9.39287017885388,0,5.47511862757026,2.58675078864353,0,32,0,100
"1894","Miller",2020-08-24,572,4662,527,5,5234,40,43759,1,1,0,31,1.30715967001074,10.6538083594232,0.228524417834046,9.14097671336182,10.9285441345052,3.2258064516129,532,0.93984962406015,99.0601503759399
"1895","Missing County",2020-08-24,826,15988,629,0,16814,197,NA,16,13,0,-2513,NA,NA,NA,NA,4.91257285595337,-0.636689216076403,629,0,100
"1896","Mississippi",2020-08-24,1268,8904,1103,17,10172,148,42831,7,19,1,58,2.96047255492517,20.7886810954682,1.63433027480096,34.5544115243632,12.4655918206842,12.0689655172414,1120,1.51785714285714,98.4821428571429
"1897","Monroe",2020-08-24,89,1672,73,0,1761,16,7249,0,5,0,19,1.22775555249,23.0652503793627,0,22.0720099324045,5.05394662123793,0,73,0,100
"1898","Montgomery",2020-08-24,60,1143,38,2,1203,20,8993,2,1,0,22,0.667185588791282,12.7098854664739,2.22395196263761,22.2395196263761,4.98753117206983,9.09090909090909,40,5,95
"1899","Nevada",2020-08-24,156,2120,136,11,2276,9,8440,0,0,0,8,1.84834123222749,25.1184834123223,0,10.6635071090047,6.85413005272408,0,147,7.48299319727891,92.5170068027211
"1900","Newton",2020-08-24,109,1099,90,15,1208,4,7848,1,0,0,16,1.38888888888889,14.0035677879715,1.27420998980632,5.09683995922528,9.02317880794702,6.25,105,14.2857142857143,85.7142857142857
"1901","Ouachita",2020-08-24,132,3941,111,4,4073,17,24106,2,1,0,49,0.547581514975525,16.8962084128433,0.829668962084128,7.05218617771509,3.24085440707096,4.08163265306122,115,3.47826086956522,96.5217391304348
"1902","Perry",2020-08-24,59,2014,56,0,2073,3,10322,0,0,0,11,0.571594652199186,19.5117225343926,0,2.90641348575857,2.84611673902557,0,56,0,100
"1903","Phillips",2020-08-24,375,4860,329,9,5235,37,19034,0,2,0,11,1.97015866344436,27.5034149416833,0,19.438898812651,7.16332378223496,0,338,2.66272189349112,97.3372781065089
"1904","Pike",2020-08-24,157,1665,127,1,1822,29,10808,1,5,0,8,1.45262768319763,16.8578830495929,0.925240562546262,26.8319763138416,8.61690450054885,12.5,128,0.78125,99.21875
"1905","Poinsett",2020-08-24,429,5094,320,4,5523,105,24054,23,10,0,60,1.78348715390372,22.960838114243,9.56181924004324,43.6517834871539,7.76751765344921,38.3333333333333,324,1.23456790123457,98.7654320987654
"1906","Polk",2020-08-24,207,2917,170,2,3124,35,20163,3,4,0,30,1.02663294152656,14.4670931904974,1.48787382829936,17.3585279968259,6.62612035851472,10,172,1.16279069767442,98.8372093023256
"1907","Pope",2020-08-24,1593,15086,1391,14,16679,188,63644,2,14,0,106,2.50298535604299,23.7037269813337,0.314248004525171,29.5393124253661,9.55093231009053,1.88679245283019,1405,0.99644128113879,99.0035587188612
"1908","Prairie",2020-08-24,114,1477,106,0,1591,8,8244,0,0,0,15,1.38282387190684,17.9160601649685,0,9.70402717127608,7.16530483972345,0,106,0,100
"1909","Pulaski",2020-08-24,6590,86717,5862,98,93307,630,393463,57,49,3,672,1.67487158894229,22.0394293745536,1.44867497070881,16.0116707288868,7.06270697804023,8.48214285714286,5960,1.64429530201342,98.3557046979866
"1910","Randolph",2020-08-24,290,3476,239,12,3766,39,17603,0,5,1,30,1.64744645799012,21.3940805544509,0,22.1553144350395,7.70047796070101,0,251,4.7808764940239,95.2191235059761
"1911","Saline",2020-08-24,1384,18242,1176,10,19626,198,118009,9,21,0,151,1.17279190570211,16.6309349286919,0.76265369590455,16.7783813099001,7.05186996840925,5.96026490066225,1186,0.843170320404722,99.1568296795953
"1912","Scott",2020-08-24,84,1362,76,0,1446,8,10442,0,1,0,11,0.804443593181383,13.8479218540509,0,7.66136755410841,5.80912863070539,0,76,0,100
"1913","Searcy",2020-08-24,62,1407,32,0,1469,30,7923,4,0,0,14,0.782531869241449,18.5409567083176,5.04859270478354,37.8644452858766,4.22055820285909,28.5714285714286,32,0,100
"1914","Sebastian",2020-08-24,2686,29556,2328,29,32242,329,127461,7,31,0,376,2.10731125599203,25.2955806089706,0.549187594636791,25.8118169479292,8.330748712859,1.86170212765957,2357,1.23037759864234,98.7696224013577
"1915","Sevier",2020-08-24,1121,5392,1056,12,6513,53,17193,1,9,0,27,6.52009538765777,31.3616006514279,0.581632059559123,30.8264991566335,17.2117303853831,3.7037037037037,1068,1.12359550561798,98.876404494382
"1916","Sharp",2020-08-24,136,2628,116,5,2764,15,17043,0,0,0,24,0.797981576013613,16.217802030159,0,8.80126738250308,4.92040520984081,0,121,4.13223140495868,95.8677685950413
"1917","St. Francis",2020-08-24,1280,8568,1231,3,9848,46,26294,10,4,0,75,4.86803072944398,37.4534114246596,3.80314900737811,17.4944854339393,12.9975629569456,13.3333333333333,1234,0.243111831442464,99.7568881685575
"1918","Stone",2020-08-24,155,2133,85,1,2288,69,12446,2,1,0,20,1.24538004178049,18.3834163586695,1.60694198939418,55.4394986340993,6.77447552447553,10,86,1.16279069767442,98.8372093023256
"1919","Union",2020-08-24,634,6553,556,21,7187,57,39732,7,4,0,34,1.59569113057485,18.0886942514849,1.76180408738548,14.3461189972818,8.82148323361625,20.5882352941176,577,3.63951473136915,96.3604852686309
"1920","Van Buren",2020-08-24,84,2683,60,2,2767,22,16684,4,2,0,21,0.503476384560057,16.5847518580676,2.39750659314313,13.1862862622872,3.0357788218287,19.047619047619,62,3.2258064516129,96.7741935483871
"1921","Washington",2020-08-24,6615,49462,6370,54,56077,191,228529,5,19,0,452,2.89459981008975,24.5382424112476,0.21879061300754,8.35780141688801,11.7962801148421,1.10619469026549,6424,0.840597758405978,99.159402241594
"1922","White",2020-08-24,462,9365,354,8,9827,100,78804,7,10,0,71,0.586264656616415,12.4701791787219,0.888279782752144,12.6897111821735,4.70133306197212,9.85915492957746,362,2.20994475138122,97.7900552486188
"1923","Woodruff",2020-08-24,27,1260,22,0,1287,5,6660,0,0,0,15,0.405405405405405,19.3243243243243,0,7.50750750750751,2.0979020979021,0,22,0,100
"1924","Yell",2020-08-24,1111,7221,1059,21,8332,31,21757,2,4,0,24,5.10640253711449,38.2957209174059,0.91924438111872,14.2482879073402,13.3341334613538,8.33333333333333,1080,1.94444444444444,98.0555555555556
"1925","Arkansas",2020-08-23,265,3814,236,2,4079,27,18124,2,1,0,46,1.46214963584198,22.5060693003752,1.10350915912602,14.8973736482013,6.49669036528561,4.34782608695652,238,0.840336134453782,99.1596638655462
"1926","Arkansas (All counties)",2020-08-23,56574,614252,50251,687,670826,5636,3017804,375,487,13,5501,1.87467443213675,22.2289452860424,1.24262543226797,18.6758318300327,8.43348349646555,6.8169423741138,50938,1.34869841768424,98.6513015823158
"1927","Ashley",2020-08-23,379,3832,346,7,4211,26,20537,3,4,0,23,1.84544967619419,20.5044553732288,1.46077810780542,12.6600769343137,9.00023747328426,13.0434782608696,353,1.98300283286119,98.0169971671388
"1928","Baxter",2020-08-23,116,2170,80,0,2286,36,41219,9,0,0,24,0.281423615323031,5.54598607438317,2.18345908440282,8.7338363376113,5.07436570428696,37.5,80,0,100
"1929","Benton",2020-08-23,5092,51813,4841,45,56905,206,258980,26,13,0,200,1.96617499420805,21.9727392076608,1.00393852807167,7.95428218395243,8.94824707846411,13,4886,0.920998772001637,99.0790012279984
"1930","Boone",2020-08-23,266,5673,224,1,5939,41,37288,9,5,0,17,0.713366230422656,15.9273760995495,2.41364514052778,10.995494529071,4.47886849637986,52.9411764705882,225,0.444444444444444,99.5555555555556
"1931","Bradley",2020-08-23,260,2785,204,4,3045,52,10948,9,6,0,12,2.37486298867373,27.8132992327366,8.2206795761783,47.4972597734746,8.53858784893268,75,208,1.92307692307692,98.0769230769231
"1932","Calhoun",2020-08-23,23,1193,16,0,1216,7,5202,0,0,0,0,0.442137639369473,23.3756247597078,0,13.4563629373318,1.89144736842105,0,16,0,100
"1933","Carroll",2020-08-23,432,5123,364,7,5555,61,27887,3,3,0,32,1.5491089037903,19.9196758346183,1.07577007207659,21.8739914655574,7.77677767776778,9.375,371,1.88679245283019,98.1132075471698
"1934","Chicot",2020-08-23,938,3937,730,10,4875,198,10826,3,2,1,19,8.66432662109736,45.0304821725476,2.7711065952337,182.893035285424,19.2410256410256,15.7894736842105,740,1.35135135135135,98.6486486486486
"1935","Clark",2020-08-23,208,4299,182,3,4507,23,22385,2,3,0,11,0.929193656466384,20.1340183158365,0.893455438909984,10.2747375474648,4.61504326603062,18.1818181818182,185,1.62162162162162,98.3783783783784
"1936","Clay",2020-08-23,164,2804,136,5,2968,23,15061,2,2,0,16,1.08890511918199,19.7065267910497,1.32793307217316,15.2712303299914,5.5256064690027,12.5,141,3.54609929078014,96.4539007092199
"1937","Cleburne",2020-08-23,244,4024,213,6,4268,25,25230,1,4,1,25,0.967102655568767,16.9163694015061,0.396353547364249,9.90883868410622,5.71696344892221,4,219,2.73972602739726,97.2602739726027
"1938","Cleveland",2020-08-23,129,1739,104,2,1868,23,8226,2,2,0,12,1.56819839533187,22.7084852905422,2.43131534159981,27.9601264283978,6.90578158458244,16.6666666666667,106,1.88679245283019,98.1132075471698
"1939","Columbia",2020-08-23,274,3373,228,12,3647,34,23892,1,2,0,8,1.14682738992131,15.2645236899381,0.418550142307048,14.2307048384396,7.51302440361941,12.5,240,5,95
"1940","Conway",2020-08-23,189,4431,164,3,4620,22,20906,1,4,0,26,0.904046685162154,22.0989189706304,0.478331579450875,10.5232947479193,4.09090909090909,3.84615384615385,167,1.79640718562874,98.2035928143712
"1941","Craighead",2020-08-23,1682,21638,1431,14,23320,237,105701,7,10,0,172,1.59128106640429,22.0622321453912,0.662245390299051,22.4217367858393,7.21269296740995,4.06976744186047,1445,0.968858131487889,99.0311418685121
"1942","Crawford",2020-08-23,835,12525,676,6,13360,153,62472,8,8,0,141,1.33659879626072,21.3855807401716,1.28057369701626,24.490971955436,6.25,5.67375886524823,682,0.879765395894428,99.1202346041056
"1943","Crittenden",2020-08-23,1573,11117,1436,28,12690,109,49013,10,14,1,42,3.20935262073327,25.891090118948,2.04027502907392,22.2389978169057,12.3955870764381,23.8095238095238,1464,1.91256830601093,98.0874316939891
"1944","Cross",2020-08-23,240,2870,210,4,3110,26,16998,2,5,0,6,1.41193081539005,18.2962701494293,1.17660901282504,15.2959171667255,7.71704180064309,33.3333333333333,214,1.86915887850467,98.1308411214953
"1945","Dallas",2020-08-23,90,1279,63,2,1369,25,7432,2,2,0,5,1.21097954790097,18.4203444564047,2.69106566200215,33.6383207750269,6.57414170927684,40,65,3.07692307692308,96.9230769230769
"1946","Desha",2020-08-23,223,2801,195,4,3024,24,11887,3,1,0,11,1.87599899049382,25.4395558172794,2.52376545806343,20.1901236645074,7.37433862433863,27.2727272727273,199,2.01005025125628,97.9899497487437
"1947","Drew",2020-08-23,296,4242,231,4,4538,61,18502,0,3,0,12,1.59982704572479,24.5270781537131,0,32.9694087125716,6.52269722344645,0,235,1.70212765957447,98.2978723404255
"1948","Faulkner",2020-08-23,1500,25038,1377,7,26538,116,122416,15,12,0,180,1.22533002221932,21.6785387531042,1.22533002221932,9.47588550516272,5.6522722134298,8.33333333333333,1384,0.505780346820809,99.4942196531792
"1949","Franklin",2020-08-23,152,3779,136,2,3931,14,17780,3,2,0,13,0.854893138357705,22.1091113610799,1.68728908886389,7.8740157480315,3.86670058509285,23.0769230769231,138,1.44927536231884,98.5507246376812
"1950","Fulton",2020-08-23,59,771,43,0,830,16,12139,4,1,0,9,0.486036741082461,6.83746601861768,3.29516434632177,13.1806573852871,7.10843373493976,44.4444444444444,43,0,100
"1951","Garland",2020-08-23,1296,19989,1105,25,21285,166,98298,8,13,2,61,1.31843984618202,21.6535433070866,0.81385175690248,16.8874239557265,6.08879492600423,13.1147540983607,1130,2.21238938053097,97.787610619469
"1952","Grant",2020-08-23,168,3271,143,0,3439,25,18086,4,0,0,21,0.92889527811567,19.0147075085702,2.21165542408493,13.8228464005308,4.885141029369,19.047619047619,143,0,100
"1953","Greene",2020-08-23,584,8872,516,3,9456,65,44623,10,7,0,81,1.30874212849876,21.1908656970621,2.24099679537458,14.5664791699348,6.17597292724196,12.3456790123457,519,0.578034682080925,99.4219653179191
"1954","Hempstead",2020-08-23,306,3289,258,3,3595,45,22018,3,0,0,30,1.38977200472341,16.3275501862113,1.36252157325824,20.4378235988736,8.51182197496523,10,261,1.14942528735632,98.8505747126437
